order_item_id,order_id,product_id,quantity,unit_price,line_total
ITEM00079052,ORD0051445,PROD00397,1,604.51,604.51
ITEM00079053,ORD0051446,PROD00988,3,132.66,397.98
ITEM00079054,ORD0051447,PROD00987,1,199.88,199.88
ITEM00079055,ORD0051448,PROD00648,1,405.12,405.12
ITEM00079056,ORD0051448,PROD00491,1,284.2,284.2
ITEM00079057,ORD0051449,PROD00883,1,314.93,314.93
ITEM00079058,ORD0051450,PROD01052,1,71.16,71.16
ITEM00079059,ORD0051451,PROD00411,3,329.15,987.45
ITEM00079060,ORD0051452,PROD00570,1,130.84,130.84
ITEM00079061,ORD0051452,PROD00262,1,310.88,310.88
ITEM00079062,ORD0051453,PROD01199,1,598.82,598.82
ITEM00079063,ORD0051454,PROD00794,1,142.62,142.62
ITEM00079064,ORD0051455,PROD00334,1,237.02,237.02
ITEM00079065,ORD0051456,PROD00775,1,171.23,171.23
ITEM00079066,ORD0051457,PROD00561,1,571.14,571.14
ITEM00079067,ORD0051457,PROD00238,1,109.24,109.24
ITEM00079068,ORD0051458,PROD00088,1,97.79,97.79
ITEM00079069,ORD0051459,PROD00147,1,721.06,721.06
ITEM00079070,ORD0051460,PROD00461,1,164.68,164.68
ITEM00079071,ORD0051461,PROD00112,1,585.64,585.64
ITEM00079072,ORD0051461,PROD00394,1,46.44,46.44
ITEM00079073,ORD0051461,PROD00762,1,782.49,782.49
ITEM00079074,ORD0051461,PROD00663,2,289.5,579.0
ITEM00079075,ORD0051462,PROD00118,3,148.73,446.19
ITEM00079076,ORD0051463,PROD00139,1,304.97,304.97
ITEM00079077,ORD0051464,PROD00546,1,636.19,636.19
ITEM00079078,ORD0051465,PROD00791,1,311.29,311.29
ITEM00079079,ORD0051465,PROD00217,1,222.66,222.66
ITEM00079080,ORD0051466,PROD00001,1,54.58,54.58
ITEM00079081,ORD0051466,PROD00624,1,264.33,264.33
ITEM00079082,ORD0051466,PROD00555,1,103.98,103.98
ITEM00079083,ORD0051467,PROD00207,1,106.73,106.73
ITEM00079084,ORD0051468,PROD00622,1,166.32,166.32
ITEM00079085,ORD0051468,PROD00756,1,333.84,333.84
ITEM00079086,ORD0051468,PROD00101,1,426.31,426.31
ITEM00079087,ORD0051469,PROD00317,1,33.26,33.26
ITEM00079088,ORD0051469,PROD00287,1,126.03,126.03
ITEM00079089,ORD0051470,PROD00440,1,45.86,45.86
ITEM00079090,ORD0051470,PROD00457,2,53.37,106.74
ITEM00079091,ORD0051470,PROD00805,1,221.24,221.24
ITEM00079092,ORD0051471,PROD00599,1,86.03,86.03
ITEM00079093,ORD0051471,PROD00955,2,65.19,130.38
ITEM00079094,ORD0051472,PROD00937,1,394.01,394.01
ITEM00079095,ORD0051473,PROD00060,1,15.51,15.51
ITEM00079096,ORD0051474,PROD00105,1,484.71,484.71
ITEM00079097,ORD0051474,PROD00442,1,387.82,387.82
ITEM00079098,ORD0051474,PROD00743,1,362.71,362.71
ITEM00079099,ORD0051475,PROD01175,3,52.21,156.63
ITEM00079100,ORD0051475,PROD00686,1,566.76,566.76
ITEM00079101,ORD0051476,PROD00959,1,19.68,19.68
ITEM00079102,ORD0051477,PROD00769,1,370.96,370.96
ITEM00079103,ORD0051478,PROD01079,1,494.74,494.74
ITEM00079104,ORD0051479,PROD00551,1,414.58,414.58
ITEM00079105,ORD0051479,PROD00086,1,39.39,39.39
ITEM00079106,ORD0051480,PROD00368,1,107.31,107.31
ITEM00079107,ORD0051480,PROD01053,1,637.81,637.81
ITEM00079108,ORD0051481,PROD00519,1,104.75,104.75
ITEM00079109,ORD0051481,PROD00464,1,543.79,543.79
ITEM00079110,ORD0051482,PROD00397,3,604.51,1813.53
ITEM00079111,ORD0051482,PROD00081,1,453.17,453.17
ITEM00079112,ORD0051483,PROD00499,3,106.52,319.56
ITEM00079113,ORD0051483,PROD01124,1,585.87,585.87
ITEM00079114,ORD0051484,PROD00212,2,112.44,224.88
ITEM00079115,ORD0051485,PROD00537,1,103.7,103.7
ITEM00079116,ORD0051485,PROD00892,1,110.37,110.37
ITEM00079117,ORD0051486,PROD00881,2,223.34,446.68
ITEM00079118,ORD0051487,PROD00622,1,166.32,166.32
ITEM00079119,ORD0051487,PROD00909,1,293.43,293.43
ITEM00079120,ORD0051488,PROD01097,1,177.86,177.86
ITEM00079121,ORD0051489,PROD00608,1,19.19,19.19
ITEM00079122,ORD0051489,PROD00939,1,85.96,85.96
ITEM00079123,ORD0051490,PROD00880,1,486.47,486.47
ITEM00079124,ORD0051491,PROD00087,3,49.03,147.09
ITEM00079125,ORD0051491,PROD00549,2,687.24,1374.48
ITEM00079126,ORD0051492,PROD00615,3,276.86,830.58
ITEM00079127,ORD0051493,PROD01166,1,85.81,85.81
ITEM00079128,ORD0051493,PROD00781,1,516.77,516.77
ITEM00079129,ORD0051494,PROD00544,1,344.6,344.6
ITEM00079130,ORD0051494,PROD00103,1,553.6,553.6
ITEM00079131,ORD0051495,PROD01157,1,181.35,181.35
ITEM00079132,ORD0051495,PROD01182,1,72.79,72.79
ITEM00079133,ORD0051495,PROD00465,1,75.3,75.3
ITEM00079134,ORD0051495,PROD00417,1,281.99,281.99
ITEM00079135,ORD0051496,PROD00505,1,172.61,172.61
ITEM00079136,ORD0051497,PROD00673,3,239.06,717.18
ITEM00079137,ORD0051498,PROD00521,1,383.39,383.39
ITEM00079138,ORD0051499,PROD00141,3,422.31,1266.93
ITEM00079139,ORD0051500,PROD01068,3,643.95,1931.85
ITEM00079140,ORD0051500,PROD00091,1,164.52,164.52
ITEM00079141,ORD0051501,PROD00655,1,246.89,246.89
ITEM00079142,ORD0051502,PROD01063,1,249.56,249.56
ITEM00079143,ORD0051502,PROD00278,1,294.82,294.82
ITEM00079144,ORD0051503,PROD00698,1,386.33,386.33
ITEM00079145,ORD0051504,PROD00217,1,222.66,222.66
ITEM00079146,ORD0051505,PROD00441,1,332.02,332.02
ITEM00079147,ORD0051505,PROD00763,2,244.73,489.46
ITEM00079148,ORD0051505,PROD00658,1,174.96,174.96
ITEM00079149,ORD0051505,PROD00913,1,357.13,357.13
ITEM00079150,ORD0051506,PROD00759,1,252.44,252.44
ITEM00079151,ORD0051507,PROD00288,1,455.16,455.16
ITEM00079152,ORD0051507,PROD00315,1,704.12,704.12
ITEM00079153,ORD0051507,PROD00891,1,494.31,494.31
ITEM00079154,ORD0051508,PROD00411,3,329.15,987.45
ITEM00079155,ORD0051509,PROD00053,1,188.5,188.5
ITEM00079156,ORD0051510,PROD00920,1,379.96,379.96
ITEM00079157,ORD0051511,PROD01031,1,380.02,380.02
ITEM00079158,ORD0051511,PROD01115,1,255.33,255.33
ITEM00079159,ORD0051512,PROD00663,1,289.5,289.5
ITEM00079160,ORD0051512,PROD01174,1,507.69,507.69
ITEM00079161,ORD0051513,PROD00081,1,453.17,453.17
ITEM00079162,ORD0051513,PROD01177,2,58.0,116.0
ITEM00079163,ORD0051513,PROD00451,1,302.34,302.34
ITEM00079164,ORD0051514,PROD00337,1,573.35,573.35
ITEM00079165,ORD0051515,PROD00371,2,210.76,421.52
ITEM00079166,ORD0051516,PROD00934,1,267.64,267.64
ITEM00079167,ORD0051516,PROD01169,1,168.07,168.07
ITEM00079168,ORD0051517,PROD00121,1,74.47,74.47
ITEM00079169,ORD0051518,PROD00304,1,389.22,389.22
ITEM00079170,ORD0051518,PROD01015,1,60.76,60.76
ITEM00079171,ORD0051519,PROD00853,1,279.28,279.28
ITEM00079172,ORD0051519,PROD01098,1,341.09,341.09
ITEM00079173,ORD0051520,PROD00765,2,56.4,112.8
ITEM00079174,ORD0051521,PROD00485,1,273.26,273.26
ITEM00079175,ORD0051522,PROD00118,1,148.73,148.73
ITEM00079176,ORD0051522,PROD00717,1,211.74,211.74
ITEM00079177,ORD0051523,PROD00887,1,412.96,412.96
ITEM00079178,ORD0051524,PROD00831,1,128.0,128.0
ITEM00079179,ORD0051525,PROD01169,1,168.07,168.07
ITEM00079180,ORD0051526,PROD00830,1,61.85,61.85
ITEM00079181,ORD0051527,PROD00329,1,329.91,329.91
ITEM00079182,ORD0051528,PROD00518,1,81.69,81.69
ITEM00079183,ORD0051529,PROD00177,1,47.22,47.22
ITEM00079184,ORD0051530,PROD00788,2,234.44,468.88
ITEM00079185,ORD0051531,PROD01011,1,444.08,444.08
ITEM00079186,ORD0051531,PROD00308,1,543.09,543.09
ITEM00079187,ORD0051532,PROD01143,2,289.04,578.08
ITEM00079188,ORD0051532,PROD00876,1,295.56,295.56
ITEM00079189,ORD0051532,PROD00149,1,620.0,620.0
ITEM00079190,ORD0051533,PROD00713,1,270.55,270.55
ITEM00079191,ORD0051533,PROD00932,1,93.35,93.35
ITEM00079192,ORD0051533,PROD00939,1,85.96,85.96
ITEM00079193,ORD0051534,PROD00575,1,44.62,44.62
ITEM00079194,ORD0051535,PROD00413,2,40.89,81.78
ITEM00079195,ORD0051536,PROD00457,1,53.37,53.37
ITEM00079196,ORD0051537,PROD00725,1,682.53,682.53
ITEM00079197,ORD0051538,PROD00670,2,55.1,110.2
ITEM00079198,ORD0051538,PROD00288,1,455.16,455.16
ITEM00079199,ORD0051539,PROD01125,3,191.92,575.76
ITEM00079200,ORD0051540,PROD00133,1,213.28,213.28
ITEM00079201,ORD0051541,PROD00577,1,565.01,565.01
ITEM00079202,ORD0051541,PROD00769,1,370.96,370.96
ITEM00079203,ORD0051542,PROD00598,1,289.05,289.05
ITEM00079204,ORD0051542,PROD00036,2,224.81,449.62
ITEM00079205,ORD0051543,PROD00592,1,288.16,288.16
ITEM00079206,ORD0051543,PROD00047,1,303.55,303.55
ITEM00079207,ORD0051544,PROD00424,1,247.0,247.0
ITEM00079208,ORD0051545,PROD00531,1,732.39,732.39
ITEM00079209,ORD0051545,PROD01056,1,496.42,496.42
ITEM00079210,ORD0051546,PROD00439,1,539.8,539.8
ITEM00079211,ORD0051547,PROD00383,1,299.0,299.0
ITEM00079212,ORD0051547,PROD00104,1,286.47,286.47
ITEM00079213,ORD0051548,PROD00377,2,153.29,306.58
ITEM00079214,ORD0051548,PROD01025,1,451.47,451.47
ITEM00079215,ORD0051549,PROD00483,1,642.16,642.16
ITEM00079216,ORD0051550,PROD00834,1,425.73,425.73
ITEM00079217,ORD0051550,PROD00911,1,95.23,95.23
ITEM00079218,ORD0051551,PROD00821,1,468.86,468.86
ITEM00079219,ORD0051552,PROD00393,1,207.12,207.12
ITEM00079220,ORD0051552,PROD01126,1,599.41,599.41
ITEM00079221,ORD0051553,PROD00014,1,580.39,580.39
ITEM00079222,ORD0051553,PROD00477,1,269.81,269.81
ITEM00079223,ORD0051554,PROD00187,2,402.27,804.54
ITEM00079224,ORD0051554,PROD00007,1,311.21,311.21
ITEM00079225,ORD0051555,PROD00006,1,508.86,508.86
ITEM00079226,ORD0051555,PROD00785,3,557.58,1672.74
ITEM00079227,ORD0051556,PROD00985,2,464.45,928.9
ITEM00079228,ORD0051556,PROD00263,2,80.82,161.64
ITEM00079229,ORD0051557,PROD00093,1,368.81,368.81
ITEM00079230,ORD0051558,PROD00236,1,173.02,173.02
ITEM00079231,ORD0051559,PROD00517,1,154.32,154.32
ITEM00079232,ORD0051560,PROD00114,1,289.69,289.69
ITEM00079233,ORD0051561,PROD00174,1,270.07,270.07
ITEM00079234,ORD0051561,PROD00445,1,352.72,352.72
ITEM00079235,ORD0051562,PROD00949,1,52.9,52.9
ITEM00079236,ORD0051562,PROD00559,1,323.95,323.95
ITEM00079237,ORD0051563,PROD00632,1,489.83,489.83
ITEM00079238,ORD0051564,PROD00652,1,312.92,312.92
ITEM00079239,ORD0051565,PROD00570,1,130.84,130.84
ITEM00079240,ORD0051566,PROD00613,1,780.75,780.75
ITEM00079241,ORD0051567,PROD00676,1,44.73,44.73
ITEM00079242,ORD0051568,PROD00943,1,186.25,186.25
ITEM00079243,ORD0051569,PROD01120,1,309.54,309.54
ITEM00079244,ORD0051570,PROD00877,1,312.15,312.15
ITEM00079245,ORD0051570,PROD01157,1,181.35,181.35
ITEM00079246,ORD0051571,PROD00946,1,366.69,366.69
ITEM00079247,ORD0051572,PROD00843,1,226.07,226.07
ITEM00079248,ORD0051573,PROD00248,1,559.71,559.71
ITEM00079249,ORD0051574,PROD01021,1,222.65,222.65
ITEM00079250,ORD0051575,PROD01115,1,255.33,255.33
ITEM00079251,ORD0051575,PROD00191,1,768.02,768.02
ITEM00079252,ORD0051575,PROD00572,1,56.07,56.07
ITEM00079253,ORD0051575,PROD01175,1,52.21,52.21
ITEM00079254,ORD0051576,PROD00194,1,114.66,114.66
ITEM00079255,ORD0051576,PROD00150,1,201.21,201.21
ITEM00079256,ORD0051577,PROD00855,1,98.23,98.23
ITEM00079257,ORD0051578,PROD00290,1,194.47,194.47
ITEM00079258,ORD0051579,PROD01102,1,398.55,398.55
ITEM00079259,ORD0051579,PROD00478,1,459.37,459.37
ITEM00079260,ORD0051580,PROD00159,3,22.96,68.88
ITEM00079261,ORD0051580,PROD00191,1,768.02,768.02
ITEM00079262,ORD0051581,PROD00001,1,54.58,54.58
ITEM00079263,ORD0051582,PROD00456,2,718.39,1436.78
ITEM00079264,ORD0051583,PROD00788,2,234.44,468.88
ITEM00079265,ORD0051584,PROD00155,2,405.72,811.44
ITEM00079266,ORD0051584,PROD00467,2,156.06,312.12
ITEM00079267,ORD0051584,PROD01156,1,516.49,516.49
ITEM00079268,ORD0051585,PROD00193,1,86.39,86.39
ITEM00079269,ORD0051585,PROD00906,1,234.12,234.12
ITEM00079270,ORD0051586,PROD00624,1,264.33,264.33
ITEM00079271,ORD0051586,PROD00887,1,412.96,412.96
ITEM00079272,ORD0051586,PROD00670,1,55.1,55.1
ITEM00079273,ORD0051586,PROD00906,2,234.12,468.24
ITEM00079274,ORD0051587,PROD00550,1,571.39,571.39
ITEM00079275,ORD0051588,PROD00459,1,93.24,93.24
ITEM00079276,ORD0051589,PROD00394,1,46.44,46.44
ITEM00079277,ORD0051590,PROD00859,2,77.05,154.1
ITEM00079278,ORD0051591,PROD00203,1,141.83,141.83
ITEM00079279,ORD0051591,PROD00712,3,270.59,811.77
ITEM00079280,ORD0051592,PROD00577,1,565.01,565.01
ITEM00079281,ORD0051593,PROD00866,3,382.64,1147.92
ITEM00079282,ORD0051593,PROD01043,1,196.63,196.63
ITEM00079283,ORD0051594,PROD00832,1,228.78,228.78
ITEM00079284,ORD0051595,PROD01133,1,291.25,291.25
ITEM00079285,ORD0051596,PROD01034,1,371.16,371.16
ITEM00079286,ORD0051596,PROD01102,1,398.55,398.55
ITEM00079287,ORD0051597,PROD01150,1,256.41,256.41
ITEM00079288,ORD0051598,PROD00894,1,147.8,147.8
ITEM00079289,ORD0051599,PROD00321,1,454.24,454.24
ITEM00079290,ORD0051600,PROD00504,1,192.83,192.83
ITEM00079291,ORD0051600,PROD00243,2,218.22,436.44
ITEM00079292,ORD0051601,PROD00655,1,246.89,246.89
ITEM00079293,ORD0051602,PROD00957,1,486.13,486.13
ITEM00079294,ORD0051602,PROD00822,1,260.37,260.37
ITEM00079295,ORD0051603,PROD00070,1,91.46,91.46
ITEM00079296,ORD0051603,PROD00684,1,354.96,354.96
ITEM00079297,ORD0051604,PROD00110,1,20.71,20.71
ITEM00079298,ORD0051605,PROD00318,1,653.78,653.78
ITEM00079299,ORD0051606,PROD00149,1,620.0,620.0
ITEM00079300,ORD0051607,PROD00217,1,222.66,222.66
ITEM00079301,ORD0051607,PROD00192,1,109.02,109.02
ITEM00079302,ORD0051608,PROD00705,1,317.63,317.63
ITEM00079303,ORD0051609,PROD01086,1,159.75,159.75
ITEM00079304,ORD0051610,PROD01172,1,225.93,225.93
ITEM00079305,ORD0051610,PROD00527,1,313.69,313.69
ITEM00079306,ORD0051611,PROD01092,1,33.98,33.98
ITEM00079307,ORD0051612,PROD00857,1,99.93,99.93
ITEM00079308,ORD0051612,PROD00220,1,281.16,281.16
ITEM00079309,ORD0051613,PROD00800,2,157.69,315.38
ITEM00079310,ORD0051614,PROD00903,1,513.67,513.67
ITEM00079311,ORD0051614,PROD01060,1,490.76,490.76
ITEM00079312,ORD0051614,PROD01063,1,249.56,249.56
ITEM00079313,ORD0051615,PROD01158,1,334.79,334.79
ITEM00079314,ORD0051615,PROD00456,1,718.39,718.39
ITEM00079315,ORD0051616,PROD00705,1,317.63,317.63
ITEM00079316,ORD0051616,PROD01120,1,309.54,309.54
ITEM00079317,ORD0051617,PROD00546,1,636.19,636.19
ITEM00079318,ORD0051618,PROD00967,1,58.53,58.53
ITEM00079319,ORD0051618,PROD00749,1,350.51,350.51
ITEM00079320,ORD0051619,PROD00626,1,60.25,60.25
ITEM00079321,ORD0051620,PROD00657,2,49.03,98.06
ITEM00079322,ORD0051620,PROD01180,1,312.62,312.62
ITEM00079323,ORD0051620,PROD00809,1,418.56,418.56
ITEM00079324,ORD0051620,PROD01038,1,497.69,497.69
ITEM00079325,ORD0051621,PROD00838,3,320.33,960.99
ITEM00079326,ORD0051622,PROD00974,1,244.44,244.44
ITEM00079327,ORD0051623,PROD00047,2,303.55,607.1
ITEM00079328,ORD0051624,PROD00661,1,278.56,278.56
ITEM00079329,ORD0051624,PROD01184,1,241.67,241.67
ITEM00079330,ORD0051625,PROD00123,1,387.17,387.17
ITEM00079331,ORD0051625,PROD01082,1,74.45,74.45
ITEM00079332,ORD0051626,PROD00239,1,27.32,27.32
ITEM00079333,ORD0051626,PROD00569,1,12.29,12.29
ITEM00079334,ORD0051627,PROD00157,1,812.6,812.6
ITEM00079335,ORD0051627,PROD00139,1,304.97,304.97
ITEM00079336,ORD0051628,PROD00559,1,323.95,323.95
ITEM00079337,ORD0051628,PROD00684,2,354.96,709.92
ITEM00079338,ORD0051629,PROD01188,1,125.78,125.78
ITEM00079339,ORD0051630,PROD01081,2,351.27,702.54
ITEM00079340,ORD0051631,PROD00050,1,323.34,323.34
ITEM00079341,ORD0051632,PROD00362,1,434.79,434.79
ITEM00079342,ORD0051633,PROD00657,1,49.03,49.03
ITEM00079343,ORD0051634,PROD00462,1,169.08,169.08
ITEM00079344,ORD0051634,PROD00475,1,458.41,458.41
ITEM00079345,ORD0051635,PROD00006,1,508.86,508.86
ITEM00079346,ORD0051635,PROD01136,3,168.28,504.84
ITEM00079347,ORD0051636,PROD00217,1,222.66,222.66
ITEM00079348,ORD0051637,PROD01062,1,503.64,503.64
ITEM00079349,ORD0051638,PROD00133,1,213.28,213.28
ITEM00079350,ORD0051639,PROD00947,1,678.71,678.71
ITEM00079351,ORD0051639,PROD00598,2,289.05,578.1
ITEM00079352,ORD0051640,PROD00174,1,270.07,270.07
ITEM00079353,ORD0051641,PROD00014,1,580.39,580.39
ITEM00079354,ORD0051642,PROD00197,1,224.43,224.43
ITEM00079355,ORD0051642,PROD00645,1,13.32,13.32
ITEM00079356,ORD0051642,PROD01080,1,560.46,560.46
ITEM00079357,ORD0051643,PROD00225,1,217.92,217.92
ITEM00079358,ORD0051644,PROD00798,1,542.17,542.17
ITEM00079359,ORD0051645,PROD00457,2,53.37,106.74
ITEM00079360,ORD0051645,PROD01151,1,96.43,96.43
ITEM00079361,ORD0051646,PROD00026,1,157.98,157.98
ITEM00079362,ORD0051647,PROD01091,1,300.77,300.77
ITEM00079363,ORD0051648,PROD00221,1,491.9,491.9
ITEM00079364,ORD0051648,PROD00402,1,420.24,420.24
ITEM00079365,ORD0051649,PROD00296,3,215.84,647.52
ITEM00079366,ORD0051649,PROD00638,1,324.94,324.94
ITEM00079367,ORD0051650,PROD00227,1,223.39,223.39
ITEM00079368,ORD0051651,PROD01002,2,214.1,428.2
ITEM00079369,ORD0051651,PROD00137,1,70.5,70.5
ITEM00079370,ORD0051652,PROD00983,1,265.84,265.84
ITEM00079371,ORD0051652,PROD00265,1,127.79,127.79
ITEM00079372,ORD0051653,PROD00108,1,410.74,410.74
ITEM00079373,ORD0051653,PROD00271,1,233.62,233.62
ITEM00079374,ORD0051653,PROD00156,1,201.84,201.84
ITEM00079375,ORD0051654,PROD00307,1,108.51,108.51
ITEM00079376,ORD0051655,PROD00700,1,145.57,145.57
ITEM00079377,ORD0051656,PROD00564,2,85.59,171.18
ITEM00079378,ORD0051657,PROD00528,1,206.46,206.46
ITEM00079379,ORD0051657,PROD01055,1,573.71,573.71
ITEM00079380,ORD0051657,PROD01172,1,225.93,225.93
ITEM00079381,ORD0051657,PROD01056,1,496.42,496.42
ITEM00079382,ORD0051658,PROD00166,1,513.92,513.92
ITEM00079383,ORD0051658,PROD00480,1,439.5,439.5
ITEM00079384,ORD0051659,PROD00209,1,139.69,139.69
ITEM00079385,ORD0051660,PROD01136,1,168.28,168.28
ITEM00079386,ORD0051660,PROD00061,1,330.26,330.26
ITEM00079387,ORD0051661,PROD00099,1,499.45,499.45
ITEM00079388,ORD0051662,PROD00056,1,233.2,233.2
ITEM00079389,ORD0051662,PROD00794,2,142.62,285.24
ITEM00079390,ORD0051663,PROD00278,1,294.82,294.82
ITEM00079391,ORD0051663,PROD00687,2,350.37,700.74
ITEM00079392,ORD0051664,PROD01168,1,189.51,189.51
ITEM00079393,ORD0051665,PROD01075,1,368.93,368.93
ITEM00079394,ORD0051665,PROD00035,2,51.25,102.5
ITEM00079395,ORD0051666,PROD00253,1,645.1,645.1
ITEM00079396,ORD0051666,PROD00697,1,518.66,518.66
ITEM00079397,ORD0051667,PROD00895,1,39.49,39.49
ITEM00079398,ORD0051668,PROD01171,1,258.19,258.19
ITEM00079399,ORD0051669,PROD00104,1,286.47,286.47
ITEM00079400,ORD0051670,PROD01118,2,489.3,978.6
ITEM00079401,ORD0051671,PROD00161,1,489.28,489.28
ITEM00079402,ORD0051672,PROD00519,1,104.75,104.75
ITEM00079403,ORD0051673,PROD00511,1,180.6,180.6
ITEM00079404,ORD0051674,PROD01030,1,651.13,651.13
ITEM00079405,ORD0051675,PROD00596,1,25.85,25.85
ITEM00079406,ORD0051676,PROD00112,1,585.64,585.64
ITEM00079407,ORD0051676,PROD01116,1,199.13,199.13
ITEM00079408,ORD0051676,PROD00840,1,204.35,204.35
ITEM00079409,ORD0051677,PROD00391,1,47.62,47.62
ITEM00079410,ORD0051677,PROD00041,1,102.49,102.49
ITEM00079411,ORD0051678,PROD00366,1,168.19,168.19
ITEM00079412,ORD0051678,PROD01167,1,447.1,447.1
ITEM00079413,ORD0051678,PROD00694,2,614.26,1228.52
ITEM00079414,ORD0051679,PROD00372,1,33.53,33.53
ITEM00079415,ORD0051680,PROD00132,1,458.06,458.06
ITEM00079416,ORD0051681,PROD00624,1,264.33,264.33
ITEM00079417,ORD0051681,PROD00179,1,53.4,53.4
ITEM00079418,ORD0051682,PROD00706,1,471.65,471.65
ITEM00079419,ORD0051683,PROD00600,1,600.06,600.06
ITEM00079420,ORD0051683,PROD00404,3,160.87,482.61
ITEM00079421,ORD0051683,PROD00768,1,581.86,581.86
ITEM00079422,ORD0051684,PROD00502,2,250.19,500.38
ITEM00079423,ORD0051684,PROD01174,1,507.69,507.69
ITEM00079424,ORD0051685,PROD00955,1,65.19,65.19
ITEM00079425,ORD0051685,PROD00861,1,217.2,217.2
ITEM00079426,ORD0051685,PROD00371,1,210.76,210.76
ITEM00079427,ORD0051686,PROD00013,1,155.37,155.37
ITEM00079428,ORD0051687,PROD00130,1,535.37,535.37
ITEM00079429,ORD0051687,PROD01174,1,507.69,507.69
ITEM00079430,ORD0051688,PROD00853,1,279.28,279.28
ITEM00079431,ORD0051689,PROD00568,1,458.38,458.38
ITEM00079432,ORD0051690,PROD00069,1,34.74,34.74
ITEM00079433,ORD0051690,PROD00688,1,93.15,93.15
ITEM00079434,ORD0051691,PROD00689,1,222.29,222.29
ITEM00079435,ORD0051691,PROD00631,1,379.81,379.81
ITEM00079436,ORD0051692,PROD00701,1,631.24,631.24
ITEM00079437,ORD0051693,PROD00497,2,693.91,1387.82
ITEM00079438,ORD0051694,PROD00582,1,156.21,156.21
ITEM00079439,ORD0051694,PROD00045,1,243.07,243.07
ITEM00079440,ORD0051695,PROD00868,1,195.52,195.52
ITEM00079441,ORD0051696,PROD00229,1,587.3,587.3
ITEM00079442,ORD0051697,PROD00774,1,36.49,36.49
ITEM00079443,ORD0051698,PROD00754,3,126.87,380.61
ITEM00079444,ORD0051699,PROD00578,1,176.52,176.52
ITEM00079445,ORD0051700,PROD00193,1,86.39,86.39
ITEM00079446,ORD0051701,PROD00888,1,550.57,550.57
ITEM00079447,ORD0051702,PROD00922,1,307.75,307.75
ITEM00079448,ORD0051703,PROD00956,1,231.65,231.65
ITEM00079449,ORD0051704,PROD00623,1,645.28,645.28
ITEM00079450,ORD0051705,PROD00030,1,454.3,454.3
ITEM00079451,ORD0051705,PROD00612,1,33.42,33.42
ITEM00079452,ORD0051705,PROD00207,1,106.73,106.73
ITEM00079453,ORD0051706,PROD00302,1,700.07,700.07
ITEM00079454,ORD0051707,PROD00317,3,33.26,99.78
ITEM00079455,ORD0051708,PROD00326,1,139.03,139.03
ITEM00079456,ORD0051709,PROD00086,1,39.39,39.39
ITEM00079457,ORD0051709,PROD00048,2,195.55,391.1
ITEM00079458,ORD0051710,PROD00810,1,386.77,386.77
ITEM00079459,ORD0051710,PROD00883,1,314.93,314.93
ITEM00079460,ORD0051710,PROD01143,1,289.04,289.04
ITEM00079461,ORD0051711,PROD00520,1,383.52,383.52
ITEM00079462,ORD0051712,PROD01035,2,319.45,638.9
ITEM00079463,ORD0051712,PROD00533,1,370.67,370.67
ITEM00079464,ORD0051712,PROD00979,1,81.44,81.44
ITEM00079465,ORD0051713,PROD00393,1,207.12,207.12
ITEM00079466,ORD0051714,PROD00219,1,676.98,676.98
ITEM00079467,ORD0051715,PROD00947,2,678.71,1357.42
ITEM00079468,ORD0051716,PROD01036,1,783.27,783.27
ITEM00079469,ORD0051717,PROD00225,1,217.92,217.92
ITEM00079470,ORD0051718,PROD00509,1,193.88,193.88
ITEM00079471,ORD0051719,PROD00273,1,413.61,413.61
ITEM00079472,ORD0051720,PROD00709,1,275.33,275.33
ITEM00079473,ORD0051721,PROD00735,3,457.2,1371.6
ITEM00079474,ORD0051721,PROD00580,2,326.03,652.06
ITEM00079475,ORD0051722,PROD00174,1,270.07,270.07
ITEM00079476,ORD0051723,PROD00498,1,135.38,135.38
ITEM00079477,ORD0051724,PROD00575,1,44.62,44.62
ITEM00079478,ORD0051725,PROD00840,2,204.35,408.7
ITEM00079479,ORD0051726,PROD00984,1,79.68,79.68
ITEM00079480,ORD0051727,PROD01089,1,61.84,61.84
ITEM00079481,ORD0051727,PROD00875,1,150.63,150.63
ITEM00079482,ORD0051728,PROD00414,3,289.19,867.57
ITEM00079483,ORD0051729,PROD00120,1,400.15,400.15
ITEM00079484,ORD0051729,PROD00344,1,202.0,202.0
ITEM00079485,ORD0051730,PROD00596,1,25.85,25.85
ITEM00079486,ORD0051730,PROD00927,2,284.35,568.7
ITEM00079487,ORD0051731,PROD01145,1,775.19,775.19
ITEM00079488,ORD0051731,PROD00761,1,90.2,90.2
ITEM00079489,ORD0051732,PROD00247,1,147.87,147.87
ITEM00079490,ORD0051733,PROD00586,1,298.93,298.93
ITEM00079491,ORD0051734,PROD00247,1,147.87,147.87
ITEM00079492,ORD0051735,PROD00090,3,150.46,451.38
ITEM00079493,ORD0051736,PROD00246,1,387.64,387.64
ITEM00079494,ORD0051737,PROD01156,1,516.49,516.49
ITEM00079495,ORD0051738,PROD00188,1,156.65,156.65
ITEM00079496,ORD0051739,PROD00806,1,69.69,69.69
ITEM00079497,ORD0051739,PROD00412,1,274.58,274.58
ITEM00079498,ORD0051740,PROD01029,1,173.59,173.59
ITEM00079499,ORD0051740,PROD01012,1,460.24,460.24
ITEM00079500,ORD0051741,PROD00068,1,453.13,453.13
ITEM00079501,ORD0051742,PROD00914,1,425.62,425.62
