order_id,customer_id,order_date,region,order_status,order_total,is_returned,payment_method
ORD0054317,CUST014761,2025-07-27,South,Delivered,197.83,0,UPI/Pix
ORD0054318,CUST016024,2024-07-12,Southeast,Returned,259.24,1,COD
ORD0054319,CUST002117,2024-05-20,Southeast,Shipped,547.82,0,Debit Card
ORD0054320,CUST023233,2026-06-24,South,Delivered,28.19,0,Credit Card
ORD0054321,CUST025818,2026-03-28,Southeast,Delivered,233.62,0,Credit Card
ORD0054322,CUST018378,2025-09-27,South,Delivered,495.6,0,Credit Card
ORD0054323,CUST029652,2024-07-29,South,Shipped,539.89,0,UPI/Pix
ORD0054324,CUST003980,2025-07-22,Southeast,Delivered,885.08,0,COD
ORD0054325,CUST003207,2024-08-21,North,Delivered,650.6,0,Debit Card
ORD0054326,CUST004719,2025-12-15,Southeast,Cancelled,616.89,0,
ORD0054327,CUST030009,2025-04-28,Northeast,Delivered,296.22,0,COD
ORD0054328,CUST006583,2025-03-12,Northeast,Delivered,2187.28,0,Credit Card
ORD0054329,CUST002594,2025-12-30,South,Shipped,1001.62,0,UPI/Pix
ORD0054330,CUST027499,2026-02-01,Central-West,Cancelled,1069.45,0,
ORD0054331,CUST024121,2025-06-07,Southeast,Cancelled,508.55,0,
ORD0054332,CUST005757,2025-10-13,South,Delivered,152.59,0,Credit Card
ORD0054333,CUST026470,2026-04-02,Southeast,Shipped,274.58,0,Credit Card
ORD0054334,CUST010156,2024-07-13,Southeast,Delivered,142.62,0,UPI/Pix
ORD0054335,CUST001103,2026-02-25,North,Delivered,1042.75,0,Credit Card
ORD0054336,CUST001295,2024-10-27,Northeast,Delivered,200.78,0,Credit Card
ORD0054337,CUST004423,2024-05-16,South,Delivered,939.76,0,Wallet
ORD0054338,CUST028444,2025-10-03,South,Delivered,332.02,0,UPI/Pix
ORD0054339,CUST013703,2025-12-18,Northeast,Delivered,455.12,0,UPI/Pix
ORD0054340,CUST012898,2024-10-18,North,Delivered,362.48,0,Credit Card
ORD0054341,CUST027497,2026-03-24,Southeast,Delivered,238.26,0,COD
ORD0054342,CUST022419,2025-02-25,South,Shipped,249.46,0,Credit Card
ORD0054343,CUST030703,2025-12-09,Northeast,Delivered,429.11,0,Wallet
ORD0054344,CUST000953,2026-06-17,Southeast,Returned,868.48,1,Credit Card
ORD0054345,CUST006001,2025-05-02,South,Delivered,61.36,0,Debit Card
ORD0054346,CUST029690,2024-05-21,Northeast,Returned,300.52,1,UPI/Pix
ORD0054347,CUST033659,2024-01-21,Southeast,Delivered,1249.94,0,Credit Card
ORD0054348,CUST010176,2025-07-03,Southeast,Delivered,39.39,0,Credit Card
ORD0054349,CUST001362,2024-08-21,Southeast,Delivered,266.72,0,Debit Card
ORD0054350,CUST000398,2025-03-18,Southeast,Delivered,258.19,0,Debit Card
ORD0054351,CUST001090,2025-08-07,Southeast,Delivered,1269.16,0,Credit Card
ORD0054352,CUST022889,2024-06-26,Northeast,Cancelled,30.67,0,
ORD0054353,CUST008677,2024-06-29,Southeast,Shipped,722.6,0,Credit Card
ORD0054354,CUST012754,2025-10-04,Southeast,Delivered,941.85,0,Wallet
ORD0054355,CUST012758,2026-05-24,North,Delivered,85.29,0,UPI/Pix
ORD0054356,CUST008677,2025-07-08,Southeast,Delivered,27.32,0,Debit Card
ORD0054357,CUST006325,2025-08-27,Southeast,Delivered,60.73,0,Credit Card
ORD0054358,CUST018185,2024-07-19,Southeast,Delivered,917.25,0,Wallet
ORD0054359,CUST002435,2025-11-26,Central-West,Delivered,130.74,0,Debit Card
ORD0054360,CUST015995,2026-05-22,Central-West,Cancelled,51.25,0,
ORD0054361,CUST014593,2024-09-28,Northeast,Returned,1755.68,1,Credit Card
ORD0054362,CUST010034,2025-01-11,North,Delivered,1262.63,0,Credit Card
ORD0054363,CUST002963,2025-09-24,Southeast,Delivered,444.08,0,Credit Card
ORD0054364,CUST022812,2025-07-31,Southeast,Delivered,1159.03,0,Credit Card
ORD0054365,CUST021027,2026-05-22,Southeast,Shipped,419.63,0,Credit Card
ORD0054366,CUST025733,2024-07-20,Southeast,Delivered,189.51,0,Credit Card
ORD0054367,CUST018454,2024-09-24,Southeast,Delivered,911.46,0,UPI/Pix
ORD0054368,CUST017803,2024-07-29,Southeast,Delivered,279.55,0,Credit Card
ORD0054369,CUST008566,2025-12-03,South,Returned,614.26,1,UPI/Pix
ORD0054370,CUST013721,2025-05-21,South,Delivered,540.54,0,Credit Card
ORD0054371,CUST018609,2024-11-11,Central-West,Delivered,126.87,0,UPI/Pix
ORD0054372,CUST002617,2024-12-31,Southeast,Returned,204.35,1,UPI/Pix
ORD0054373,CUST024265,2024-12-10,North,Delivered,980.71,0,Debit Card
ORD0054374,CUST032527,2025-10-11,South,Shipped,88.56,0,Credit Card
ORD0054375,CUST033925,2026-01-29,South,Delivered,206.01,0,Credit Card
ORD0054376,CUST028178,2024-11-06,Southeast,Cancelled,2017.53,0,
ORD0054377,CUST028062,2024-11-19,Southeast,Delivered,640.52,0,Debit Card
ORD0054378,CUST005969,2026-04-18,Central-West,Cancelled,412.9,0,
ORD0054379,CUST011298,2024-12-20,Southeast,Shipped,675.92,0,Debit Card
ORD0054380,CUST026402,2024-08-11,Southeast,Delivered,142.95,0,Credit Card
ORD0054381,CUST001383,2025-06-14,Central-West,Cancelled,2217.27,0,
ORD0054382,CUST002973,2025-07-30,Northeast,Cancelled,38.69,0,
ORD0054383,CUST022168,2025-04-15,Southeast,Cancelled,576.31,0,
ORD0054384,CUST015161,2026-05-20,Southeast,Returned,458.41,1,Wallet
ORD0054385,CUST023652,2025-11-11,Southeast,Delivered,218.22,0,Wallet
ORD0054386,CUST008790,2026-03-12,Northeast,Delivered,2678.13,0,UPI/Pix
ORD0054387,CUST002909,2025-02-06,Southeast,Delivered,501.72,0,Debit Card
ORD0054388,CUST028797,2026-04-09,Southeast,Delivered,216.29,0,Credit Card
ORD0054389,CUST027091,2025-04-11,Northeast,Delivered,644.54,0,Credit Card
ORD0054390,CUST016151,2025-11-06,Central-West,Delivered,541.8,0,Wallet
ORD0054391,CUST030623,2025-12-29,North,Delivered,48.03,0,COD
ORD0054392,CUST007786,2025-12-16,South,Delivered,331.89,0,Credit Card
ORD0054393,CUST012656,2025-08-20,Southeast,Returned,456.14,1,UPI/Pix
ORD0054394,CUST008513,2024-12-07,Northeast,Shipped,323.32,0,Credit Card
ORD0054395,CUST003160,2024-11-23,Southeast,Shipped,222.66,0,Credit Card
ORD0054396,CUST022652,2025-03-02,South,Delivered,105.08,0,COD
ORD0054397,CUST020619,2025-07-23,Southeast,Delivered,859.86,0,COD
ORD0054398,CUST015512,2026-05-13,Northeast,Shipped,1231.13,0,Debit Card
ORD0054399,CUST029918,2025-12-24,Southeast,Delivered,839.2,0,COD
ORD0054400,CUST017136,2024-03-25,Central-West,Delivered,56.77,0,Credit Card
ORD0054401,CUST015723,2024-07-16,Northeast,Delivered,700.91,0,UPI/Pix
ORD0054402,CUST023600,2024-08-18,Southeast,Delivered,882.34,0,Credit Card
ORD0054403,CUST001409,2025-09-11,South,Delivered,429.11,0,Credit Card
ORD0054404,CUST009631,2024-07-07,Southeast,Delivered,923.42,0,UPI/Pix
ORD0054405,CUST028966,2026-02-26,South,Delivered,515.32,0,Credit Card
ORD0054406,CUST004743,2025-06-30,Southeast,Cancelled,705.3,0,
ORD0054407,CUST028426,2024-10-03,Northeast,Delivered,2325.46,0,Credit Card
ORD0054408,CUST022015,2026-02-16,Southeast,Shipped,539.8,0,Debit Card
ORD0054409,CUST027774,2025-07-28,Northeast,Delivered,80.47,0,Credit Card
ORD0054410,CUST002776,2024-11-18,Southeast,Delivered,389.85,0,UPI/Pix
ORD0054411,CUST024327,2024-07-20,Northeast,Delivered,1666.59,0,Credit Card
ORD0054412,CUST026957,2026-06-17,South,Delivered,304.61,0,Debit Card
ORD0054413,CUST000964,2026-03-11,Southeast,Returned,1695.01,1,Credit Card
ORD0054414,CUST025181,2024-09-07,Northeast,Delivered,149.82,0,Credit Card
ORD0054415,CUST016939,2024-06-23,North,Delivered,1170.42,0,Credit Card
ORD0054416,CUST000464,2025-04-14,South,Delivered,660.18,0,UPI/Pix
ORD0054417,CUST022442,2024-11-07,South,Delivered,109.24,0,UPI/Pix
ORD0054418,CUST008467,2026-04-03,Southeast,Delivered,16.68,0,Credit Card
ORD0054419,CUST033795,2025-08-04,Southeast,Delivered,603.46,0,COD
ORD0054420,CUST034231,2026-04-30,Northeast,Delivered,972.12,0,Credit Card
ORD0054421,CUST000127,2026-01-11,Northeast,Delivered,1351.57,0,Wallet
ORD0054422,CUST004933,2026-04-19,Central-West,Shipped,42.09,0,Credit Card
ORD0054423,CUST017940,2026-03-29,North,Returned,93.37,1,Credit Card
ORD0054424,CUST021808,2026-06-10,Southeast,Delivered,323.95,0,UPI/Pix
ORD0054425,CUST021921,2024-12-08,Southeast,Delivered,748.67,0,UPI/Pix
ORD0054426,CUST024920,2025-09-21,South,Cancelled,1201.4,0,
ORD0054427,CUST006249,2025-08-18,Northeast,Delivered,741.7,0,Wallet
ORD0054428,CUST010333,2024-08-03,Southeast,Cancelled,212.27,0,
ORD0054429,CUST018692,2024-08-17,Northeast,Delivered,386.21,0,UPI/Pix
ORD0054430,CUST005166,2026-02-25,Central-West,Returned,1041.54,1,Credit Card
ORD0054431,CUST028141,2025-05-10,Southeast,Returned,137.25,1,UPI/Pix
ORD0054432,CUST027175,2024-05-22,Northeast,Shipped,419.63,0,UPI/Pix
ORD0054433,CUST023623,2025-08-10,Southeast,Delivered,808.71,0,Credit Card
ORD0054434,CUST011496,2026-02-18,South,Delivered,242.2,0,UPI/Pix
ORD0054435,CUST020264,2024-05-31,North,Delivered,572.52,0,Debit Card
ORD0054436,CUST000216,2026-06-01,Southeast,Shipped,1100.61,0,Credit Card
ORD0054437,CUST020952,2026-05-10,Central-West,Returned,818.25,1,Wallet
ORD0054438,CUST001851,2026-03-21,Southeast,Shipped,495.72,0,Credit Card
ORD0054439,CUST007710,2026-03-27,Northeast,Cancelled,354.15,0,
ORD0054440,CUST011936,2024-06-19,Southeast,Shipped,275.33,0,Credit Card
ORD0054441,CUST022379,2026-06-21,North,Delivered,350.43,0,Debit Card
ORD0054442,CUST008490,2025-01-12,Southeast,Delivered,209.06,0,UPI/Pix
ORD0054443,CUST004784,2025-03-04,Southeast,Delivered,295.47,0,Wallet
ORD0054444,CUST017219,2023-08-22,South,Returned,550.57,1,Wallet
ORD0054445,CUST026035,2026-02-25,South,Delivered,663.88,0,Credit Card
ORD0054446,CUST013452,2026-06-22,South,Delivered,1688.14,0,UPI/Pix
ORD0054447,CUST029852,2024-05-25,Southeast,Delivered,1781.06,0,UPI/Pix
ORD0054448,CUST032941,2026-05-15,South,Cancelled,566.95,0,
ORD0054449,CUST024615,2025-04-23,South,Delivered,443.04,0,UPI/Pix
ORD0054450,CUST027985,2024-07-31,Southeast,Shipped,222.29,0,COD
ORD0054451,CUST019236,2025-06-18,South,Delivered,622.25,0,UPI/Pix
ORD0054452,CUST020081,2026-01-18,Northeast,Returned,592.29,1,Credit Card
ORD0054453,CUST001361,2026-02-27,North,Delivered,392.67,0,Credit Card
ORD0054454,CUST018420,2024-05-21,Central-West,Delivered,451.63,0,Debit Card
ORD0054455,CUST018365,2026-06-08,Southeast,Delivered,565.01,0,Credit Card
ORD0054456,CUST019449,2024-04-30,Southeast,Delivered,316.24,0,UPI/Pix
ORD0054457,CUST007827,2025-05-26,Central-West,Delivered,411.24,0,Credit Card
ORD0054458,CUST013320,2026-05-07,South,Cancelled,207.47,0,
ORD0054459,CUST033216,2025-07-09,North,Returned,1070.06,1,Credit Card
ORD0054460,CUST029624,2026-05-22,South,Delivered,44.73,0,Credit Card
ORD0054461,CUST015826,2025-11-03,Southeast,Cancelled,107.62,0,
ORD0054462,CUST014527,2025-04-28,Southeast,Returned,155.47,1,Credit Card
ORD0054463,CUST027146,2026-06-23,South,Delivered,18.74,0,UPI/Pix
ORD0054464,CUST013728,2025-10-02,Northeast,Delivered,319.52,0,Debit Card
ORD0054465,CUST020979,2026-02-25,Southeast,Delivered,535.74,0,COD
ORD0054466,CUST030303,2025-12-23,Southeast,Cancelled,286.47,0,
ORD0054467,CUST006832,2025-09-18,Southeast,Delivered,581.05,0,Debit Card
ORD0054468,CUST025710,2026-01-18,Southeast,Delivered,737.27,0,Credit Card
ORD0054469,CUST034912,2026-03-31,South,Cancelled,726.16,0,
ORD0054470,CUST001421,2025-09-03,Southeast,Returned,593.45,1,Credit Card
ORD0054471,CUST001103,2026-01-28,North,Cancelled,529.0,0,
ORD0054472,CUST024121,2023-09-05,Southeast,Delivered,599.41,0,UPI/Pix
ORD0054473,CUST015497,2025-06-03,Southeast,Delivered,759.68,0,Credit Card
ORD0054474,CUST006408,2025-12-20,Southeast,Delivered,998.9,0,UPI/Pix
ORD0054475,CUST018044,2024-10-17,Southeast,Delivered,581.86,0,Credit Card
ORD0054476,CUST030979,2025-02-14,Southeast,Delivered,820.88,0,Debit Card
ORD0054477,CUST018195,2023-12-24,South,Delivered,557.58,0,Wallet
ORD0054478,CUST032902,2025-02-26,South,Shipped,303.42,0,Credit Card
ORD0054479,CUST019856,2024-04-27,Northeast,Delivered,186.01,0,Debit Card
ORD0054480,CUST006556,2026-01-10,Northeast,Delivered,407.91,0,Wallet
ORD0054481,CUST029178,2025-08-06,Southeast,Returned,1254.14,1,UPI/Pix
ORD0054482,CUST013009,2026-06-17,Southeast,Delivered,382.72,0,Credit Card
ORD0054483,CUST021075,2024-06-08,Southeast,Delivered,260.84,0,UPI/Pix
ORD0054484,CUST013547,2025-04-29,South,Delivered,507.69,0,UPI/Pix
ORD0054485,CUST014814,2025-01-13,Southeast,Delivered,406.85,0,Credit Card
ORD0054486,CUST006199,2025-08-05,Southeast,Delivered,386.33,0,UPI/Pix
ORD0054487,CUST021757,2025-08-29,Northeast,Delivered,207.83,0,UPI/Pix
ORD0054488,CUST010996,2025-07-10,Southeast,Delivered,492.23,0,COD
ORD0054489,CUST012064,2026-03-29,South,Delivered,618.82,0,COD
ORD0054490,CUST006845,2025-03-22,North,Cancelled,654.66,0,
ORD0054491,CUST011863,2025-08-29,Northeast,Delivered,689.58,0,Credit Card
ORD0054492,CUST028525,2026-03-02,Southeast,Returned,155.47,1,UPI/Pix
ORD0054493,CUST033423,2026-05-19,Central-West,Shipped,522.72,0,Credit Card
ORD0054494,CUST015351,2026-06-25,Southeast,Delivered,616.92,0,Debit Card
ORD0054495,CUST025972,2026-01-03,Northeast,Shipped,350.79,0,UPI/Pix
ORD0054496,CUST031652,2025-11-24,Southeast,Cancelled,259.24,0,
ORD0054497,CUST008695,2025-10-02,South,Cancelled,213.28,0,
ORD0054498,CUST004900,2025-05-09,North,Delivered,265.11,0,Wallet
ORD0054499,CUST008538,2025-11-20,North,Delivered,382.72,0,Credit Card
ORD0054500,CUST030946,2025-11-30,Northeast,Shipped,386.3,0,Credit Card
ORD0054501,CUST010548,2025-08-21,North,Shipped,935.18,0,Credit Card
ORD0054502,CUST018295,2026-01-15,Northeast,Delivered,450.86,0,Credit Card
ORD0054503,CUST033795,2026-02-27,Southeast,Cancelled,1319.89,0,
ORD0054504,CUST016555,2024-07-16,Central-West,Delivered,252.44,0,Credit Card
ORD0054505,CUST012622,2025-05-03,North,Returned,457.04,1,UPI/Pix
ORD0054506,CUST032151,2024-08-22,Southeast,Shipped,506.67,0,Credit Card
ORD0054507,CUST003887,2024-12-09,North,Delivered,79.68,0,UPI/Pix
ORD0054508,CUST024435,2026-04-08,Southeast,Returned,744.68,1,Debit Card
ORD0054509,CUST015063,2024-04-11,Southeast,Returned,1377.44,1,Credit Card
ORD0054510,CUST027257,2025-10-03,Southeast,Delivered,371.7,0,UPI/Pix
ORD0054511,CUST016444,2026-05-14,Northeast,Delivered,402.06,0,COD
ORD0054512,CUST028860,2025-12-25,Southeast,Delivered,632.35,0,UPI/Pix
ORD0054513,CUST015052,2026-06-14,Northeast,Delivered,167.31,0,Debit Card
ORD0054514,CUST005615,2025-12-02,Southeast,Delivered,655.71,0,COD
ORD0054515,CUST013759,2026-06-29,Southeast,Delivered,516.49,0,UPI/Pix
ORD0054516,CUST004803,2026-06-29,North,Returned,477.1,1,Debit Card
ORD0054517,CUST002013,2025-04-16,North,Delivered,154.22,0,COD
ORD0054518,CUST008500,2024-12-06,Southeast,Delivered,1440.16,0,UPI/Pix
ORD0054519,CUST014514,2025-10-16,Southeast,Cancelled,1926.48,0,
ORD0054520,CUST004753,2026-01-17,Northeast,Delivered,429.93,0,Wallet
ORD0054521,CUST023998,2026-04-01,Southeast,Delivered,882.04,0,Credit Card
ORD0054522,CUST021955,2023-12-17,South,Returned,277.93,1,UPI/Pix
ORD0054523,CUST027900,2026-03-17,North,Cancelled,77.77,0,
ORD0054524,CUST008489,2025-09-05,Southeast,Delivered,478.95,0,Debit Card
ORD0054525,CUST012938,2024-07-23,Southeast,Delivered,633.08,0,COD
ORD0054526,CUST022886,2025-08-08,Northeast,Cancelled,677.84,0,
ORD0054527,CUST014045,2025-06-03,Southeast,Delivered,700.95,0,Credit Card
ORD0054528,CUST013186,2023-09-16,Northeast,Returned,142.95,1,Credit Card
ORD0054529,CUST011881,2026-05-21,South,Returned,286.26,1,Debit Card
ORD0054530,CUST017233,2025-04-04,Northeast,Delivered,485.28,0,Credit Card
ORD0054531,CUST014136,2025-12-19,Southeast,Returned,369.86,1,Credit Card
ORD0054532,CUST018984,2024-12-15,Southeast,Cancelled,311.04,0,
ORD0054533,CUST034583,2025-11-25,South,Cancelled,275.36,0,
ORD0054534,CUST016835,2025-04-08,Northeast,Delivered,368.15,0,UPI/Pix
ORD0054535,CUST026831,2024-07-02,North,Delivered,525.63,0,Credit Card
ORD0054536,CUST023220,2025-06-15,South,Delivered,332.26,0,Credit Card
ORD0054537,CUST019370,2026-05-07,Southeast,Shipped,2679.59,0,UPI/Pix
ORD0054538,CUST025581,2026-03-05,Southeast,Cancelled,62.01,0,
ORD0054539,CUST022122,2024-06-16,Southeast,Cancelled,369.52,0,
ORD0054540,CUST002407,2025-07-01,Southeast,Cancelled,18.65,0,
ORD0054541,CUST025849,2024-02-27,Central-West,Shipped,294.54,0,UPI/Pix
ORD0054542,CUST031505,2025-06-29,Central-West,Returned,464.17,1,Credit Card
ORD0054543,CUST027922,2025-05-03,Northeast,Returned,490.76,1,Debit Card
ORD0054544,CUST012978,2025-08-02,Southeast,Delivered,267.64,0,Credit Card
ORD0054545,CUST031443,2026-05-14,Northeast,Returned,547.82,1,Debit Card
ORD0054546,CUST003682,2025-01-29,Southeast,Cancelled,318.86,0,
ORD0054547,CUST013043,2026-03-14,Central-West,Cancelled,503.18,0,
ORD0054548,CUST000216,2026-04-25,Southeast,Delivered,533.29,0,Credit Card
ORD0054549,CUST012396,2025-08-07,Southeast,Delivered,570.61,0,Wallet
ORD0054550,CUST001515,2025-02-09,Southeast,Returned,344.83,1,Wallet
ORD0054551,CUST026021,2025-09-05,South,Delivered,247.0,0,UPI/Pix
ORD0054552,CUST009420,2025-12-08,South,Delivered,699.54,0,Debit Card
ORD0054553,CUST019083,2025-12-14,Southeast,Delivered,810.15,0,Credit Card
ORD0054554,CUST020630,2026-02-03,Central-West,Delivered,946.52,0,UPI/Pix
ORD0054555,CUST010652,2026-05-08,Northeast,Cancelled,294.54,0,
ORD0054556,CUST008637,2025-02-05,Northeast,Delivered,388.98,0,Wallet
ORD0054557,CUST019095,2025-08-12,South,Delivered,371.14,0,Debit Card
ORD0054558,CUST008391,2025-02-21,South,Delivered,832.48,0,Credit Card
ORD0054559,CUST005688,2025-09-07,North,Delivered,529.24,0,Debit Card
ORD0054560,CUST025823,2024-10-02,Northeast,Delivered,961.61,0,UPI/Pix
ORD0054561,CUST011128,2025-12-06,Southeast,Delivered,1167.03,0,Credit Card
ORD0054562,CUST015621,2024-08-16,Southeast,Returned,168.07,1,Debit Card
ORD0054563,CUST031778,2025-10-13,Southeast,Cancelled,107.62,0,
ORD0054564,CUST004652,2025-08-10,Northeast,Delivered,357.31,0,Credit Card
ORD0054565,CUST002285,2025-12-14,Southeast,Delivered,120.53,0,Credit Card
ORD0054566,CUST014996,2025-11-08,Northeast,Shipped,207.83,0,Credit Card
ORD0054567,CUST021368,2025-09-14,Northeast,Delivered,630.5,0,Credit Card
ORD0054568,CUST016270,2025-01-25,Southeast,Delivered,33.42,0,UPI/Pix
ORD0054569,CUST000324,2026-03-22,Southeast,Shipped,204.35,0,Credit Card
ORD0054570,CUST014028,2025-07-25,Southeast,Delivered,472.95,0,Credit Card
ORD0054571,CUST016676,2024-12-09,Southeast,Delivered,456.23,0,UPI/Pix
ORD0054572,CUST033120,2025-04-21,Northeast,Delivered,613.85,0,Debit Card
ORD0054573,CUST002726,2025-09-03,Southeast,Returned,120.4,1,Credit Card
ORD0054574,CUST023798,2025-05-19,Southeast,Shipped,51.25,0,UPI/Pix
ORD0054575,CUST013617,2025-10-28,Southeast,Cancelled,589.64,0,
ORD0054576,CUST030391,2025-01-18,Northeast,Delivered,171.65,0,UPI/Pix
ORD0054577,CUST022913,2025-10-28,Northeast,Shipped,440.51,0,UPI/Pix
ORD0054578,CUST013587,2024-02-22,Central-West,Shipped,1394.36,0,COD
ORD0054579,CUST022203,2026-06-28,Southeast,Delivered,1217.16,0,Wallet
ORD0054580,CUST015568,2024-05-03,Southeast,Delivered,526.68,0,Credit Card
ORD0054581,CUST024768,2025-08-27,Northeast,Delivered,965.46,0,Credit Card
ORD0054582,CUST027367,2025-02-12,South,Shipped,262.11,0,COD
ORD0054583,CUST023981,2024-11-22,Southeast,Delivered,1142.28,0,Debit Card
ORD0054584,CUST012831,2025-09-18,Southeast,Shipped,1009.14,0,UPI/Pix
ORD0054585,CUST001292,2025-02-08,Southeast,Delivered,261.06,0,Wallet
ORD0054586,CUST005077,2026-02-02,South,Delivered,747.93,0,Credit Card
ORD0054587,CUST016187,2023-11-03,Southeast,Delivered,822.83,0,Debit Card
ORD0054588,CUST020398,2025-05-18,Southeast,Returned,233.2,1,UPI/Pix
ORD0054589,CUST003357,2023-12-22,Northeast,Delivered,1094.04,0,Wallet
ORD0054590,CUST016163,2026-01-09,South,Returned,178.3,1,Credit Card
ORD0054591,CUST009891,2025-08-09,Northeast,Delivered,416.29,0,Credit Card
ORD0054592,CUST002422,2024-03-28,Southeast,Delivered,500.53,0,Credit Card
ORD0054593,CUST012192,2023-09-13,Southeast,Delivered,136.77,0,Credit Card
ORD0054594,CUST021955,2025-08-30,South,Shipped,158.35,0,Wallet
ORD0054595,CUST026899,2025-05-10,Southeast,Returned,471.36,1,Wallet
ORD0054596,CUST026406,2024-11-26,North,Returned,259.95,1,Debit Card
ORD0054597,CUST017785,2025-02-11,Southeast,Cancelled,107.8,0,
ORD0054598,CUST003429,2024-09-09,North,Shipped,650.21,0,Credit Card
ORD0054599,CUST020791,2024-06-03,Southeast,Cancelled,382.64,0,
ORD0054600,CUST001886,2025-10-19,South,Delivered,166.54,0,COD
ORD0054601,CUST014825,2025-05-31,Southeast,Delivered,1068.6,0,Wallet
ORD0054602,CUST022889,2023-10-18,Northeast,Cancelled,1055.4,0,
ORD0054603,CUST004521,2024-11-05,North,Returned,742.32,1,UPI/Pix
ORD0054604,CUST021588,2023-09-17,South,Shipped,298.0,0,Credit Card
ORD0054605,CUST023238,2025-06-04,Northeast,Delivered,572.6,0,Wallet
ORD0054606,CUST030949,2024-09-21,Southeast,Returned,517.95,1,Debit Card
ORD0054607,CUST007582,2023-08-29,Southeast,Delivered,852.39,0,UPI/Pix
ORD0054608,CUST028444,2026-06-25,South,Returned,459.09,1,Credit Card
ORD0054609,CUST011863,2026-01-03,Northeast,Returned,1134.86,1,UPI/Pix
ORD0054610,CUST013369,2025-01-05,Northeast,Delivered,1502.95,0,Credit Card
ORD0054611,CUST033796,2026-01-07,Northeast,Delivered,55.1,0,UPI/Pix
ORD0054612,CUST017670,2023-09-03,South,Shipped,476.66,0,Wallet
ORD0054613,CUST030267,2024-10-25,Southeast,Cancelled,45.96,0,
ORD0054614,CUST024143,2025-10-25,South,Shipped,279.33,0,Credit Card
ORD0054615,CUST014566,2025-10-12,Southeast,Delivered,399.67,0,Wallet
ORD0054616,CUST001589,2024-07-24,Southeast,Delivered,1362.9,0,Credit Card
ORD0054617,CUST017135,2024-10-16,Central-West,Delivered,1444.19,0,Credit Card
ORD0054618,CUST012841,2026-02-02,North,Returned,557.47,1,Debit Card
ORD0054619,CUST018261,2024-11-06,Southeast,Delivered,421.7,0,Credit Card
ORD0054620,CUST025350,2025-09-06,Southeast,Delivered,301.4,0,UPI/Pix
ORD0054621,CUST018653,2024-07-09,Central-West,Delivered,1119.63,0,Debit Card
ORD0054622,CUST023233,2026-03-05,South,Delivered,93.35,0,COD
ORD0054623,CUST024169,2025-09-05,Central-West,Delivered,303.41,0,Debit Card
ORD0054624,CUST026978,2025-04-24,Central-West,Cancelled,845.4,0,
ORD0054625,CUST022537,2025-11-29,Southeast,Shipped,510.82,0,Credit Card
ORD0054626,CUST030634,2025-03-26,South,Returned,370.96,1,Debit Card
ORD0054627,CUST010334,2026-03-01,Northeast,Delivered,191.38,0,Debit Card
ORD0054628,CUST029073,2025-06-23,South,Delivered,265.84,0,Credit Card
ORD0054629,CUST021896,2026-04-09,Northeast,Delivered,147.63,0,Debit Card
ORD0054630,CUST021359,2026-06-20,Southeast,Delivered,705.82,0,Credit Card
ORD0054631,CUST006562,2023-11-14,Southeast,Delivered,595.7,0,Credit Card
ORD0054632,CUST029311,2024-11-03,South,Delivered,286.47,0,Credit Card
ORD0054633,CUST021006,2025-06-09,South,Shipped,513.54,0,Credit Card
ORD0054634,CUST006347,2026-06-20,Southeast,Shipped,586.51,0,Credit Card
ORD0054635,CUST001852,2025-04-09,Northeast,Delivered,427.57,0,Credit Card
ORD0054636,CUST016886,2024-08-21,Southeast,Delivered,1022.72,0,Credit Card
ORD0054637,CUST009772,2026-02-01,Southeast,Shipped,800.3,0,Wallet
ORD0054638,CUST010240,2025-10-23,Southeast,Returned,788.41,1,Wallet
ORD0054639,CUST002740,2026-01-16,Southeast,Cancelled,952.89,0,
ORD0054640,CUST007796,2025-10-21,Southeast,Cancelled,33.53,0,
ORD0054641,CUST033860,2025-09-23,Northeast,Cancelled,613.48,0,
ORD0054642,CUST019469,2025-06-09,Southeast,Delivered,662.63,0,Credit Card
ORD0054643,CUST018560,2025-07-25,Central-West,Cancelled,539.62,0,
ORD0054644,CUST017563,2025-07-20,South,Returned,774.1,1,UPI/Pix
ORD0054645,CUST026679,2024-02-05,Northeast,Delivered,682.26,0,Credit Card
ORD0054646,CUST023370,2025-07-19,South,Delivered,425.24,0,UPI/Pix
ORD0054647,CUST006779,2025-12-05,Central-West,Delivered,921.42,0,Wallet
ORD0054648,CUST017397,2025-04-16,Southeast,Delivered,454.24,0,Credit Card
ORD0054649,CUST024471,2026-04-17,Southeast,Returned,868.41,1,Wallet
ORD0054650,CUST015736,2025-07-07,Southeast,Delivered,551.92,0,Credit Card
ORD0054651,CUST018837,2024-12-12,Southeast,Shipped,507.24,0,Credit Card
ORD0054652,CUST002918,2026-06-07,Northeast,Delivered,47.62,0,Wallet
ORD0054653,CUST000438,2025-08-01,Northeast,Delivered,354.15,0,UPI/Pix
ORD0054654,CUST026679,2026-01-04,Northeast,Cancelled,215.32,0,
ORD0054655,CUST026832,2023-12-23,Central-West,Delivered,210.16,0,Credit Card
ORD0054656,CUST017690,2026-03-29,Northeast,Delivered,996.13,0,Credit Card
ORD0054657,CUST028290,2026-04-04,Southeast,Delivered,703.4,0,Credit Card
ORD0054658,CUST027056,2025-06-16,Southeast,Delivered,560.38,0,Credit Card
